Game,Trial 1,Trial 2,Trial 3,Trial 4,Trial 5,Trial 6,Trial 7,Trial 8 ,Trial 9 ,Trial 10
621,11,4,9,12,18,5,8,10,18,11
622,12,3,22,5,13,30,11,17,11,13
623,5,13,12,15,4,20,17,3,14,13
624,7,7,21,21,16,7,7,15,21,9
625,14,15,14,9,13,12,14,21,25,13
626,10,9,18,6,10,4,6,8,17,11
627,17,9,19,10,8,5,14,6,4,7
628,13,15,13,13,6,16,7,11,22,8
629,10,8,11,8,8,20,14,26,23,17
630,18,9,8,10,9,14,7,8,20,6
631,10,25,11,15,12,14,21,5,18,8
632,14,12,12,11,4,2,13,6,5,8
633,7,19,14,10,13,6,24,10,11,7
634,17,8,9,10,10,17,16,10,11,21
635,8,12,4,13,15,21,4,29,6,7
636,14,11,13,13,7,8,11,3,12,18
637,13,20,4,11,13,14,13,9,12,11
638,14,11,10,12,11,12,12,22,7,12
639,10,16,18,18,14,18,8,10,8,15
640,11,11,14,5,3,3,16,8,14,17
641,12,17,6,7,16,15,9,11,8,12
642,5,11,23,19,13,20,5,13,19,10
643,12,21,6,5,15,10,6,7,10,15
644,11,14,8,15,22,12,14,18,11,4
645,6,19,11,8,12,6,18,8,18,17
646,9,13,9,5,12,10,14,14,13,13
647,22,18,19,15,12,7,24,5,1,6
648,10,9,12,5,15,15,17,17,12,15
649,13,20,20,15,20,14,7,8,13,16
650,17,25,25,15,18,12,3,3,15,11
651,4,9,10,17,10,14,12,12,9,2
652,11,9,23,5,6,14,11,11,16,17
653,17,5,11,15,13,7,1,21,16,16
654,16,14,13,16,20,13,9,6,16,13
655,16,10,6,15,11,5,13,15,11,12
656,17,8,6,15,7,3,9,15,10,15
657,17,17,2,15,21,8,10,6,6,18
658,22,17,19,16,8,2,2,11,15,5
659,6,3,16,19,7,15,8,13,15,20
660,5,10,6,9,8,17,18,16,11,13
661,14,11,7,17,0,12,16,20,20,13
662,19,13,6,18,16,21,18,17,9,13
663,15,16,13,26,13,3,20,11,3,15
664,8,11,18,8,10,11,10,9,4,11
665,5,15,7,15,15,13,15,10,10,20
666,13,11,9,23,7,13,8,20,14,15
667,12,9,21,11,11,20,10,18,22,11
668,18,10,3,9,9,11,20,19,16,22
669,12,5,10,3,16,4,17,5,18,9
670,5,12,4,18,6,20,19,6,10,18
671,13,13,6,7,11,19,9,13,16,16
672,12,14,12,10,9,6,7,11,17,13
673,18,14,18,10,8,7,22,12,19,17
674,1,8,22,16,11,13,19,0,17,11
675,10,14,12,11,3,4,17,6,7,6
676,17,4,3,8,17,15,8,15,15,16
677,13,17,12,13,14,12,11,16,9,10
678,5,13,14,9,9,7,4,20,7,20
679,2,6,10,23,17,6,18,11,16,8
680,17,9,22,5,5,17,8,8,12,2
681,10,19,19,16,18,15,15,11,0,20
682,19,2,4,14,18,17,9,17,19,15
683,6,10,12,14,13,16,10,11,15,13
684,19,7,12,17,13,15,11,17,5,11
685,18,6,14,12,13,13,12,14,0,17
686,12,14,19,18,5,4,5,12,22,4
687,12,24,17,10,10,7,2,15,12,20
688,15,12,15,19,12,6,20,18,10,9
689,7,14,19,8,16,8,8,16,3,15
690,11,15,15,6,3,19,20,26,7,13
691,14,10,6,8,7,7,15,19,9,9
692,9,16,9,9,10,8,7,10,14,16
693,16,15,10,15,6,23,16,19,16,10
694,12,11,27,21,11,17,7,18,11,6
695,14,11,5,17,17,16,6,16,24,12
696,12,16,10,20,14,6,18,6,4,12
697,25,17,12,2,21,10,18,11,14,15
698,12,17,14,6,12,19,11,14,6,20
699,18,7,9,14,18,9,6,11,4,21
700,10,18,5,13,18,15,20,12,17,14
701,7,18,19,27,10,8,6,17,14,20
702,13,7,13,16,14,12,15,7,11,17
703,12,6,7,10,11,9,16,7,23,9
704,7,9,10,7,8,6,19,13,16,7
705,21,9,4,7,13,5,6,11,12,14
706,14,4,14,6,12,18,12,18,21,10
707,16,12,10,13,6,1,11,6,16,8
708,4,21,3,15,21,12,19,17,17,17
709,20,7,7,18,6,8,18,11,3,12
710,6,17,8,11,17,6,11,20,14,12
711,15,4,11,14,27,17,16,3,8,17
712,18,9,9,10,13,12,7,4,21,8
713,23,8,15,2,13,6,9,12,18,9
714,9,10,16,19,29,4,3,11,18,5
715,3,7,18,5,11,16,15,19,29,21
716,12,6,7,22,21,13,17,19,23,5
717,11,4,9,7,15,5,13,7,8,4
718,8,19,16,23,12,17,6,20,16,4
719,12,8,18,22,10,16,13,6,14,7
720,20,13,7,10,9,11,17,10,6,10
721,20,17,14,19,6,7,1,10,10,2
722,21,16,20,9,11,13,12,8,10,7
723,8,4,13,12,11,15,7,13,11,6
724,14,3,7,12,9,4,8,24,5,14
725,12,16,25,4,11,9,10,5,8,13
726,3,15,7,11,17,8,14,10,25,12
727,5,16,7,23,11,18,12,5,8,14
728,20,17,12,13,18,13,6,15,21,15
729,15,6,17,7,10,13,10,10,11,16
730,9,20,16,13,6,16,12,17,7,10
731,1,12,12,15,11,14,10,12,6,12
732,23,8,10,7,18,18,11,17,10,9
733,13,8,19,2,16,9,0,7,8,14
734,13,14,13,16,6,12,11,6,11,5
735,17,21,14,6,10,9,19,16,12,20
736,11,7,25,11,9,15,7,17,7,8
737,14,13,18,11,7,5,8,19,17,12
738,8,22,5,6,16,2,8,6,19,2
739,7,17,18,7,23,5,20,9,10,9
740,9,17,10,16,17,6,13,10,15,6
741,10,7,23,4,11,11,19,11,12,17
742,11,16,14,2,6,15,7,14,21,20
743,7,16,15,20,13,14,10,19,13,16
744,16,17,10,9,17,16,12,9,14,3
745,7,18,4,14,10,6,15,16,17,18
746,15,26,13,21,11,12,3,13,18,4
747,7,9,13,18,6,12,11,14,14,3
748,17,6,10,13,12,10,18,17,4,6
749,22,9,15,10,8,8,19,10,11,16
750,4,9,20,5,7,9,5,20,6,12
751,11,20,8,9,2,17,17,19,14,21
752,15,17,6,12,1,15,18,18,7,13
753,12,5,0,19,7,18,11,19,11,5
754,13,17,6,10,6,15,4,12,14,16
755,6,23,9,15,13,11,5,15,7,6
756,18,18,12,15,9,9,21,7,10,13
757,14,16,8,11,10,15,18,11,9,11
758,7,19,7,5,14,6,17,18,14,25
759,10,6,11,17,12,5,10,6,12,18
760,15,14,13,9,8,8,20,7,17,28
761,5,17,18,6,3,5,12,22,12,12
762,4,18,15,6,3,10,1,11,7,6
763,12,18,15,13,0,13,8,16,18,10
764,15,6,13,4,15,12,16,17,15,4
765,10,15,21,14,10,6,19,4,12,16
766,9,10,15,6,5,0,16,26,18,9
767,6,9,16,18,18,12,5,12,10,11
768,12,11,12,18,22,20,10,21,19,5
769,4,8,15,10,13,8,24,4,12,5
770,9,10,15,5,14,19,10,15,22,10
771,11,29,8,7,21,9,9,13,6,14
772,18,9,13,9,16,11,11,18,13,10
773,22,8,15,7,16,11,12,15,7,18
774,6,13,8,4,14,6,6,13,5,15
775,10,13,13,12,10,17,15,19,18,5
776,8,17,13,5,9,4,14,7,11,12
777,8,8,13,8,17,18,12,24,6,13
778,8,16,7,5,5,7,4,2,15,18
779,16,21,9,19,13,21,11,17,19,11
780,11,13,5,22,5,9,14,19,18,18
781,16,9,6,7,10,15,3,16,6,11
782,7,4,19,12,9,4,14,11,15,9
783,7,18,9,9,4,8,15,6,4,12
784,2,14,20,16,16,5,6,8,15,16
785,23,25,8,14,15,8,16,12,10,11
786,6,14,4,21,18,14,13,11,9,5
787,14,12,3,9,0,5,19,13,5,8
788,20,18,4,20,13,11,16,5,13,6
789,6,18,11,3,9,11,6,21,12,13
790,19,8,12,10,10,10,7,12,18,19
791,14,18,7,17,20,10,19,4,12,16
792,12,21,12,14,18,11,21,1,16,16
793,17,14,14,11,20,11,19,7,9,14
794,6,14,20,9,16,14,9,13,21,9
795,7,18,11,3,14,18,14,14,9,10
796,10,4,5,14,11,6,19,8,9,9
797,6,11,4,15,9,12,24,14,10,7
798,16,3,9,10,6,6,13,5,7,9
799,2,11,14,17,12,19,1,8,9,12
800,3,6,17,17,8,20,3,17,15,14
801,6,17,6,6,17,12,4,6,19,10
802,11,11,0,8,2,21,13,7,7,20
803,17,11,20,6,26,8,11,6,9,7
804,9,11,12,2,22,8,10,12,13,8
805,5,16,14,8,12,10,12,18,26,5
806,9,9,3,14,3,10,11,4,6,9
807,21,13,7,15,5,10,17,6,12,17
808,8,13,14,8,13,1,8,8,6,18
809,8,10,16,9,11,14,12,9,12,11
810,14,15,21,25,23,9,23,9,10,17
811,9,7,14,13,11,14,23,19,5,14
812,20,11,7,5,19,20,21,23,10,20
813,12,12,8,11,10,15,3,1,12,14
814,10,7,16,18,23,8,19,17,5,9
815,8,22,15,4,11,13,13,4,5,12
816,10,0,14,14,9,21,21,15,12,16
817,17,7,6,12,11,14,17,11,5,16
818,22,10,12,15,13,18,14,7,17,22
819,23,12,13,11,4,10,18,6,10,16
820,16,18,10,16,3,7,6,9,15,15
821,7,10,10,5,8,7,9,6,14,27
822,14,11,7,18,3,6,4,0,15,11
823,13,15,7,8,16,12,14,5,11,6
824,23,15,10,9,14,15,13,19,5,16
825,10,12,7,0,12,6,20,15,13,20
826,7,12,5,14,17,5,11,9,7,18
827,4,16,7,11,11,16,8,19,12,5
828,7,17,0,9,5,16,6,9,15,11
829,17,9,21,15,16,23,12,12,10,12
830,8,7,6,7,16,15,17,8,13,19
831,7,9,11,15,18,10,19,9,14,26
832,3,19,16,5,16,19,23,13,14,15
833,15,24,8,7,17,12,17,15,10,10
834,3,10,12,12,13,12,11,12,10,18
835,19,9,15,8,13,4,7,6,18,10
836,9,14,7,9,9,15,20,10,9,11
837,16,16,17,9,18,14,11,20,10,12
838,16,18,19,15,11,3,3,0,12,7
839,13,18,4,9,9,17,9,6,14,11
840,13,17,7,13,9,17,26,16,21,17
841,11,11,15,5,9,6,12,10,6,5
842,7,9,3,14,10,7,21,24,5,10
843,6,16,10,17,19,15,16,16,8,9
844,6,13,18,12,16,18,6,19,12,5
845,11,9,10,14,10,7,18,11,16,4
846,12,8,19,10,14,10,20,8,8,16
847,10,16,13,6,12,17,13,17,14,13
848,16,3,14,10,10,9,9,10,2,15
849,20,7,6,6,21,14,13,5,12,26
850,12,8,15,8,9,7,0,17,22,8
851,5,2,6,9,10,12,7,15,5,17
852,4,9,13,6,14,6,12,12,12,7
853,14,16,17,2,17,9,13,8,9,5
854,19,8,12,2,20,15,14,11,3,16
855,14,19,2,19,13,15,15,6,11,14
856,5,6,2,5,13,7,16,11,12,9
857,11,2,12,7,20,14,17,9,17,4
858,12,3,17,5,10,14,9,5,9,20
859,14,17,15,5,12,13,9,6,15,7
860,6,6,11,19,8,8,17,4,15,9
861,12,14,21,7,15,11,15,13,3,15
862,10,16,11,17,8,11,7,14,8,6
863,3,10,14,7,20,14,14,8,15,2
864,17,10,18,8,11,24,9,12,15,7
865,18,14,6,15,12,16,8,15,13,4
866,16,19,7,19,9,4,22,11,8,6
867,17,10,20,3,7,10,13,26,6,8
868,14,11,16,10,1,14,9,17,16,3
869,13,9,10,13,6,17,9,16,17,16
870,17,11,25,8,13,16,20,21,9,4
871,15,3,18,4,5,3,13,9,7,23
872,9,19,6,4,8,6,9,14,8,15
873,12,15,19,15,12,7,8,16,12,8
874,11,16,8,3,6,12,8,12,14,7
875,14,13,10,18,17,10,11,16,10,6
876,19,13,18,12,8,14,11,18,23,17
877,18,21,17,15,16,20,7,18,17,4
878,11,13,18,28,15,14,17,5,16,9
879,10,21,9,15,11,17,7,4,5,8
880,10,8,22,11,16,5,18,1,11,0
881,20,6,9,12,9,15,19,14,6,11
882,17,13,7,13,8,12,8,11,7,11
883,8,8,13,21,20,11,17,12,6,13
884,10,8,21,10,11,8,3,23,9,6
885,20,8,12,26,13,7,13,5,17,11
886,9,11,18,8,10,10,19,18,20,16
887,15,11,13,15,20,10,13,13,9,11
888,21,15,18,12,8,8,6,13,13,10
889,18,15,10,6,20,18,13,14,11,9
890,8,10,14,11,13,19,16,3,8,14
891,19,14,11,12,9,5,14,9,8,9
892,3,14,22,17,10,21,4,11,9,21
893,9,21,10,25,13,10,15,5,17,10
894,4,21,24,6,12,13,3,12,16,11
895,10,18,11,15,17,15,9,4,12,9
896,12,17,14,18,7,12,9,20,13,21
897,16,8,13,17,6,15,9,14,8,8
898,10,14,18,13,14,10,16,20,14,17
899,12,6,7,15,9,8,9,22,9,13
900,11,12,16,4,6,8,21,20,14,8
901,14,5,17,13,13,21,12,9,10,15
902,6,6,23,13,18,7,16,11,9,11
903,10,18,6,27,21,15,22,14,13,11
904,23,13,14,7,6,13,11,8,21,4
905,7,0,14,12,21,16,13,18,14,16
906,12,8,15,11,16,26,6,17,18,22
907,6,14,14,4,11,9,19,15,8,10
908,14,18,15,13,10,17,5,11,14,17
909,12,20,8,5,29,7,8,7,2,12
910,17,8,16,16,15,13,11,9,9,12
911,9,11,7,13,4,15,9,11,23,9
912,8,8,18,10,0,9,13,10,10,11
913,4,13,15,8,7,10,14,6,10,13
914,11,8,8,21,20,4,15,15,8,15
915,4,18,11,14,13,18,6,8,16,9
916,16,6,20,13,21,2,10,6,12,12
917,13,17,16,2,16,14,14,4,8,15
918,16,2,7,8,14,18,7,19,6,19
919,6,9,12,9,8,13,7,15,11,6
920,10,22,16,11,10,16,8,13,15,16
921,10,12,10,12,18,11,14,5,7,13
922,7,10,20,5,9,8,17,21,5,6
923,16,6,16,21,8,5,15,14,9,10
924,14,9,16,7,5,6,12,30,15,14
925,7,9,17,15,12,18,0,11,18,5
926,14,7,10,11,13,11,10,6,14,15
927,11,6,17,4,18,13,9,16,4,16
928,18,6,10,6,17,14,14,20,10,13
929,19,18,12,11,12,7,11,3,13,3
930,6,2,17,13,14,8,6,11,10,5
931,15,20,16,15,15,14,7,9,15,6
932,13,24,21,4,19,11,3,14,13,14
933,6,13,17,9,12,15,11,19,9,9
934,14,7,5,10,15,13,15,4,20,11
935,17,16,6,17,15,13,11,7,12,18
936,17,11,5,12,9,7,22,16,17,9
937,12,5,6,15,22,7,12,5,3,0
938,6,19,10,8,12,11,7,12,6,11
939,6,9,6,10,8,18,23,17,7,17
940,11,11,13,10,7,13,7,19,8,15
941,13,9,15,12,2,19,8,15,10,25
942,25,11,7,19,7,18,10,7,12,8
943,17,10,13,17,13,20,10,15,9,14
944,14,3,19,6,12,21,5,14,10,26
945,10,8,6,6,21,10,22,14,14,11
946,7,4,17,16,10,8,14,10,14,10
947,15,10,6,8,12,21,6,5,17,12
948,17,12,12,8,16,20,12,18,27,13
949,6,18,9,21,10,12,23,12,14,15
950,16,14,3,21,8,7,8,14,12,8
951,10,10,9,9,13,15,11,6,7,17
952,11,5,9,9,6,12,14,9,20,7
953,4,8,5,8,12,12,20,18,16,19
954,8,20,10,5,13,5,14,20,20,16
955,14,13,6,24,16,13,18,16,11,17
956,10,8,17,10,15,6,17,29,11,11
957,13,5,7,14,4,5,11,15,10,15
958,16,14,17,9,17,7,16,9,11,15
959,7,7,17,15,14,1,8,3,16,6
960,18,23,3,16,5,3,15,13,19,9
961,14,5,12,6,9,10,6,13,11,6
962,9,16,21,10,9,14,19,12,11,10
963,5,11,8,9,17,7,5,11,17,17
964,10,15,18,16,15,12,14,18,13,5
965,13,6,16,2,20,10,17,22,18,16
966,10,7,26,16,4,13,6,8,16,16
967,9,21,6,14,9,15,14,16,6,5
968,10,17,8,7,10,20,14,12,15,13
969,16,15,17,12,7,11,6,3,24,16
970,18,21,17,15,1,13,5,4,11,11
971,12,12,11,13,12,8,11,7,13,24
972,13,5,8,26,11,11,15,16,15,6
973,18,16,3,4,10,15,11,16,9,13
974,12,7,9,19,6,11,11,8,13,16
975,14,5,15,15,8,16,18,8,5,10
976,8,6,12,15,17,17,12,3,9,12
977,12,12,10,15,6,10,12,18,6,13
978,15,10,25,10,17,10,10,17,18,16
979,11,9,14,22,15,8,6,10,21,9
980,10,17,6,19,18,7,22,10,9,16
981,11,10,6,10,6,11,11,9,12,16
982,8,4,11,10,12,4,14,11,10,8
983,12,0,14,4,14,9,6,13,14,16
984,11,17,16,24,16,17,5,11,15,16
985,14,6,29,12,16,11,16,13,16,13
986,8,20,15,17,18,20,12,12,14,4
987,10,16,20,15,6,12,8,22,6,19
988,18,6,12,6,7,17,17,11,16,11
989,21,15,12,23,4,14,8,4,5,11
990,17,14,9,14,4,3,18,9,19,14
991,11,15,7,18,4,11,19,12,9,20
992,17,9,15,14,7,13,9,3,11,8
993,11,18,17,12,23,20,15,4,20,9
994,22,16,14,12,12,11,11,17,8,11
995,13,11,19,7,5,13,20,8,8,14
996,12,20,9,14,19,16,10,6,7,7
997,7,26,15,17,11,14,9,13,7,16
998,5,12,3,19,15,17,6,8,3,10
999,8,13,10,12,11,11,10,18,11,16
1000,6,6,17,10,14,11,17,13,17,12
